"order_id","order_date","product_id","quantity_ordered","customer_id","payment_type"
1193,"2023-06-30",109,3,18,"Credit    "
1194,"2023-08-21",108,3,18,"Credit    "
1195,"2022-01-31",103,4,18,"Cash      "
1196,"2022-10-09",101,4,18,"Cash      "
1197,"2022-07-15",108,1,18,"Credit    "
1198,"2022-05-31",109,4,18,"Credit    "
1199,"2023-09-08",109,2,18,"Credit    "
1200,"2023-09-04",110,2,18,"Credit    "
1201,"2022-03-16",110,4,18,"Cash      "
1202,"2023-02-07",107,1,18,"Credit    "
1203,"2022-07-10",101,5,18,"Credit    "
1204,"2022-11-30",101,5,18,"Credit    "
1205,"2023-09-26",102,2,18,"Credit    "
1206,"2023-03-15",103,3,18,"Credit    "
1207,"2024-01-16",103,1,18,"Cash      "
1208,"2022-06-19",110,1,18,"Credit    "
1209,"2023-12-22",109,3,18,"Cash      "
1210,"2023-06-01",106,1,18,"Cash      "
1211,"2022-10-26",110,4,18,"Credit    "
1212,"2023-09-07",104,2,18,"Cash      "
1213,"2022-09-12",106,3,18,"Cash      "
1214,"2024-01-06",107,5,18,"Cash      "
1215,"2022-04-25",108,2,18,"Cash      "
1216,"2022-12-14",101,1,18,"Cash      "
1217,"2022-05-01",109,2,18,"Credit    "
1218,"2022-08-25",103,2,18,"Cash      "
1219,"2022-08-17",101,1,18,"Credit    "
1220,"2022-06-26",102,2,18,"Credit    "
1221,"2023-01-13",105,5,18,"Cash      "
1222,"2023-04-16",105,1,18,"Credit    "
1223,"2023-11-19",107,2,18,"Cash      "
1224,"2023-12-27",102,3,18,"Credit    "
1225,"2022-06-03",104,2,18,"Cash      "
1226,"2022-11-12",109,2,18,"Credit    "
1227,"2024-01-25",104,4,18,"Cash      "
1228,"2023-02-02",108,5,18,"Cash      "
1229,"2022-08-03",101,1,18,"Cash      "
1230,"2023-10-14",109,3,18,"Credit    "
1231,"2023-05-10",105,5,18,"Credit    "
1232,"2023-04-24",107,1,18,"Credit    "
1233,"2023-07-10",109,5,18,"Cash      "
1234,"2023-10-03",101,2,18,"Cash      "
1235,"2022-11-29",108,1,18,"Cash      "
1236,"2023-04-25",108,5,18,"Cash      "
1237,"2023-02-17",102,3,18,"Cash      "
1238,"2022-12-17",110,5,18,"Credit    "
1239,"2023-08-17",102,5,18,"Credit    "
1240,"2023-04-13",109,1,18,"Cash      "
1241,"2022-01-11",107,2,18,"Credit    "
1242,"2023-12-19",101,1,18,"Cash      "
1243,"2023-06-18",106,1,18,"Cash      "
1244,"2023-12-29",106,3,18,"Cash      "
1245,"2022-07-24",107,4,18,"Cash      "
1246,"2023-12-31",110,5,18,"Cash      "
1247,"2023-02-19",110,2,18,"Credit    "
1248,"2023-03-22",101,1,18,"Cash      "
1249,"2023-11-28",106,5,18,"Cash      "
1250,"2022-09-29",110,3,18,"Credit    "
1251,"2022-04-09",108,3,18,"Cash      "
1252,"2022-06-11",107,5,18,"Cash      "
1253,"2023-04-12",108,5,18,"Credit    "
1254,"2023-09-08",108,1,18,"Credit    "
1255,"2023-07-20",103,2,18,"Cash      "
1256,"2022-09-12",101,4,18,"Cash      "
1257,"2022-09-03",110,1,18,"Cash      "
1258,"2023-11-14",104,3,18,"Cash      "
1259,"2022-04-18",101,1,18,"Cash      "
1260,"2022-03-09",107,4,18,"Cash      "
1261,"2023-09-02",101,4,18,"Cash      "
1262,"2023-12-16",109,3,18,"Cash      "
1263,"2023-09-22",108,2,18,"Credit    "
1264,"2023-05-16",109,2,18,"Credit    "
1265,"2022-11-24",103,1,18,"Cash      "
1266,"2022-10-29",104,5,18,"Credit    "
1267,"2023-09-25",109,3,18,"Cash      "
1268,"2023-01-03",102,1,18,"Credit    "
1269,"2023-10-29",106,1,18,"Credit    "
1270,"2023-05-12",109,3,18,"Credit    "
1271,"2024-01-18",110,2,18,"Cash      "
1272,"2022-08-01",106,2,18,"Credit    "
1273,"2023-09-28",107,2,18,"Cash      "
1274,"2022-12-12",108,1,18,"Cash      "
1275,"2022-11-23",103,3,18,"Cash      "
1276,"2022-08-02",101,5,18,"Credit    "
1277,"2022-12-07",110,5,18,"Cash      "
1278,"2023-10-14",102,3,18,"Credit    "
1279,"2023-03-31",104,3,18,"Credit    "
1280,"2022-06-30",101,3,18,"Cash      "
1281,"2023-11-21",104,3,18,"Credit    "
1282,"2022-06-05",102,1,18,"Credit    "
1283,"2023-08-11",109,2,18,"Cash      "
1284,"2023-12-14",101,3,18,"Cash      "
1285,"2023-07-10",107,1,18,"Credit    "
1286,"2022-12-14",110,4,18,"Credit    "
1287,"2022-06-10",107,1,18,"Cash      "
1288,"2022-10-02",102,3,18,"Cash      "
1289,"2022-12-07",102,5,18,"Credit    "
1290,"2022-08-08",105,3,18,"Cash      "
1291,"2023-07-10",104,1,18,"Cash      "
1292,"2022-08-23",107,1,18,"Cash      "
1293,"2023-12-28",106,2,18,"Credit    "
1294,"2023-04-13",108,2,18,"Cash      "
1295,"2023-06-21",107,5,18,"Cash      "
1296,"2023-01-11",109,2,18,"Cash      "
1297,"2023-06-27",110,1,18,"Credit    "
1298,"2023-07-13",106,1,18,"Cash      "
1299,"2023-01-21",106,4,18,"Cash      "
1300,"2023-12-19",103,4,18,"Cash      "
1301,"2023-05-01",105,3,18,"Credit    "
1302,"2022-05-19",104,3,18,"Cash      "
1303,"2022-02-11",108,5,18,"Cash      "
1304,"2022-10-27",107,1,18,"Credit    "
1305,"2022-11-14",102,1,18,"Credit    "
1306,"2022-10-29",105,4,18,"Cash      "
1307,"2022-12-22",103,5,18,"Cash      "
1308,"2022-07-21",107,1,18,"Cash      "
1309,"2023-02-05",101,5,18,"Cash      "
1310,"2022-08-11",110,4,18,"Credit    "
1311,"2023-11-04",107,5,18,"Cash      "
1312,"2022-06-04",108,1,18,"Cash      "
1313,"2023-12-19",103,5,18,"Cash      "
1314,"2022-03-23",110,1,18,"Credit    "
1315,"2024-01-10",110,5,18,"Credit    "
1316,"2022-08-17",107,4,18,"Cash      "
1317,"2023-08-13",102,5,18,"Cash      "
1318,"2022-11-08",108,1,18,"Credit    "
1319,"2023-05-30",108,3,18,"Cash      "
1320,"2023-03-04",108,2,18,"Credit    "
1321,"2022-01-20",102,2,18,"Credit    "
1322,"2023-09-17",106,1,18,"Cash      "
1323,"2022-06-04",102,1,18,"Cash      "
1324,"2022-01-22",105,1,18,"Cash      "
1325,"2023-11-04",109,3,18,"Cash      "
1326,"2022-04-20",105,1,18,"Credit    "
1327,"2022-12-25",108,2,18,"Credit    "
1328,"2022-03-07",109,2,18,"Credit    "
1329,"2023-08-17",103,2,18,"Credit    "
1330,"2022-06-09",108,1,18,"Cash      "
1331,"2023-11-27",102,3,18,"Credit    "
1332,"2022-03-05",107,2,18,"Credit    "
1333,"2023-03-11",102,5,18,"Cash      "
1334,"2023-10-25",102,2,18,"Credit    "
1335,"2022-09-16",104,3,18,"Credit    "
1336,"2023-09-15",101,1,18,"Credit    "
1337,"2023-03-22",102,3,18,"Credit    "
1338,"2023-03-07",106,2,18,"Cash      "
1339,"2023-10-29",101,3,18,"Cash      "
1340,"2023-04-25",110,3,18,"Credit    "
1341,"2023-12-11",105,1,18,"Cash      "
1342,"2022-01-04",102,4,18,"Credit    "
1343,"2022-04-02",102,2,18,"Credit    "
1344,"2024-02-05",106,4,18,"Cash      "
1345,"2022-04-23",109,1,18,"Cash      "
1346,"2023-06-19",104,5,18,"Cash      "
1347,"2022-07-22",108,3,18,"Cash      "
1348,"2023-03-10",105,1,18,"Cash      "
1349,"2023-02-02",103,1,18,"Credit    "
1350,"2023-01-05",102,1,18,"Credit    "
1351,"2023-07-14",101,1,18,"Credit    "
1352,"2022-04-26",106,5,18,"Cash      "
1353,"2022-07-03",106,1,18,"Cash      "
1354,"2023-12-31",103,4,18,"Credit    "
1355,"2022-10-31",106,4,18,"Credit    "
1356,"2022-11-25",106,5,18,"Cash      "
1357,"2022-10-11",108,3,18,"Credit    "
1358,"2022-04-25",104,5,18,"Cash      "
1359,"2022-02-14",110,4,18,"Credit    "
1360,"2023-10-24",110,5,18,"Credit    "
1361,"2022-07-03",106,2,18,"Credit    "
1362,"2022-12-13",108,5,18,"Credit    "
1363,"2023-10-31",102,5,18,"Cash      "
1364,"2023-12-30",106,2,18,"Credit    "
1365,"2024-01-16",103,4,18,"Credit    "
1366,"2022-06-20",104,1,18,"Cash      "
1367,"2023-04-05",109,4,18,"Credit    "
1368,"2023-07-11",110,2,18,"Credit    "
1369,"2022-09-11",101,1,18,"Credit    "
1370,"2023-08-28",106,5,18,"Cash      "
1371,"2023-05-26",103,1,18,"Credit    "
1372,"2022-11-03",108,2,18,"Cash      "
1373,"2023-07-25",106,4,18,"Credit    "
1374,"2022-09-28",104,2,18,"Credit    "
1375,"2022-04-10",105,3,18,"Credit    "
1376,"2022-02-03",108,1,18,"Cash      "
1377,"2022-10-14",104,4,18,"Credit    "
1378,"2023-05-09",109,5,18,"Credit    "
1379,"2023-08-26",104,1,18,"Cash      "
1380,"2023-02-21",101,3,18,"Credit    "
1381,"2022-10-06",107,3,18,"Credit    "
1382,"2023-07-16",106,4,18,"Cash      "
1383,"2023-07-21",104,1,18,"Credit    "
1384,"2024-01-12",105,4,18,"Credit    "
1385,"2023-10-26",109,1,18,"Credit    "
1386,"2022-07-15",106,2,18,"Credit    "
1387,"2022-10-06",104,4,18,"Credit    "
1388,"2022-06-25",107,3,18,"Cash      "
1389,"2023-04-25",102,5,18,"Credit    "
1390,"2023-09-06",105,4,18,"Cash      "
1391,"2023-03-05",106,4,18,"Cash      "
1392,"2022-07-28",101,2,18,"Credit    "
1393,"2022-03-21",109,1,18,"Cash      "
1394,"2023-07-23",104,3,18,"Credit    "
1395,"2023-07-31",105,4,18,"Credit    "
1396,"2022-02-01",110,4,18,"Credit    "
1397,"2024-01-01",105,1,18,"Cash      "
1398,"2024-01-03",110,4,18,"Credit    "
1399,"2023-03-28",107,2,18,"Credit    "
1400,"2022-11-27",106,4,18,"Credit    "
1401,"2022-11-14",101,1,18,"Cash      "
1402,"2022-04-08",103,1,18,"Credit    "
1403,"2022-01-21",104,5,18,"Cash      "
1404,"2022-07-29",106,5,18,"Credit    "
1405,"2024-02-07",104,3,18,"Cash      "
1406,"2022-01-24",110,5,18,"Cash      "
1407,"2022-08-16",102,1,18,"Credit    "
1408,"2022-08-15",103,3,18,"Cash      "
1409,"2022-08-15",103,5,18,"Credit    "
1410,"2022-01-08",101,4,18,"Cash      "
1411,"2022-12-16",106,1,18,"Cash      "
1412,"2022-08-02",106,4,18,"Credit    "
1413,"2023-03-09",102,3,18,"Credit    "
1414,"2022-06-07",108,3,18,"Cash      "
1415,"2023-08-20",108,2,18,"Credit    "
1416,"2023-01-21",108,1,18,"Credit    "
1417,"2022-07-01",106,2,18,"Credit    "
1418,"2022-10-01",105,4,18,"Credit    "
1419,"2022-04-28",103,4,18,"Credit    "
1420,"2023-10-20",101,4,18,"Credit    "
1421,"2022-11-16",109,2,18,"Credit    "
1422,"2023-08-25",107,5,18,"Credit    "
1423,"2023-05-18",101,2,18,"Cash      "
1424,"2022-06-12",104,1,18,"Cash      "
1425,"2022-06-07",104,5,18,"Credit    "
1426,"2023-09-07",103,1,18,"Cash      "
1427,"2022-02-09",101,1,18,"Cash      "
1428,"2022-10-17",110,3,18,"Cash      "
1429,"2022-02-14",110,3,18,"Credit    "
1430,"2022-02-13",102,2,18,"Cash      "
1431,"2022-07-27",109,1,18,"Credit    "
1432,"2023-01-03",101,1,18,"Cash      "
1433,"2023-07-06",109,5,18,"Credit    "
1434,"2022-11-21",103,3,18,"Credit    "
1435,"2023-08-14",109,2,18,"Credit    "
1436,"2023-10-03",101,5,18,"Credit    "
1437,"2023-04-12",106,4,18,"Credit    "
1438,"2023-12-16",110,5,18,"Credit    "
1439,"2023-08-25",106,5,18,"Cash      "
1440,"2022-05-15",102,5,18,"Credit    "
1441,"2022-05-19",103,1,18,"Cash      "
1442,"2023-05-20",102,1,18,"Cash      "
1443,"2022-09-12",108,3,18,"Credit    "
1444,"2024-01-30",110,2,18,"Cash      "
1445,"2023-07-01",102,1,18,"Credit    "
1446,"2022-09-22",103,1,18,"Cash      "
1447,"2022-01-08",102,1,18,"Cash      "
1448,"2023-11-24",102,3,18,"Credit    "
1449,"2023-07-25",106,5,18,"Cash      "
1450,"2023-11-17",105,5,18,"Cash      "
1451,"2023-06-07",103,4,18,"Cash      "
1452,"2024-01-16",109,4,18,"Cash      "
1453,"2023-12-14",104,2,18,"Cash      "
1454,"2023-11-05",110,3,18,"Cash      "
1455,"2023-04-09",110,2,18,"Cash      "
1456,"2023-08-10",106,4,18,"Credit    "
1457,"2023-06-21",107,3,18,"Cash      "
1458,"2022-10-15",109,3,18,"Cash      "
1459,"2022-08-31",108,2,18,"Credit    "
1460,"2022-10-29",105,5,18,"Credit    "
1461,"2023-02-07",105,5,18,"Credit    "
1462,"2023-09-30",102,5,18,"Credit    "
1463,"2023-11-19",104,3,18,"Credit    "
1464,"2024-01-14",108,5,18,"Credit    "
1465,"2023-01-04",108,1,18,"Credit    "
1466,"2022-06-20",108,3,18,"Credit    "
1467,"2023-11-18",102,2,18,"Credit    "
1468,"2022-02-20",104,2,18,"Credit    "
1469,"2022-09-02",102,2,18,"Cash      "
1470,"2022-07-29",105,3,18,"Credit    "
1471,"2022-04-10",107,1,18,"Cash      "
1472,"2022-10-25",109,2,18,"Cash      "
1473,"2022-08-25",105,3,18,"Credit    "
1474,"2023-06-01",105,1,18,"Cash      "
1475,"2023-11-06",102,4,18,"Credit    "
1476,"2022-01-22",102,5,18,"Cash      "
1477,"2022-02-02",108,1,18,"Credit    "
1478,"2022-12-02",104,1,18,"Cash      "
1479,"2022-08-22",106,2,18,"Cash      "
1480,"2022-06-22",104,1,18,"Cash      "
1481,"2023-02-11",104,4,18,"Cash      "
1482,"2023-08-14",107,1,18,"Credit    "
1483,"2023-11-05",103,3,18,"Cash      "
1484,"2024-01-28",109,4,18,"Cash      "
1485,"2022-03-11",104,4,18,"Credit    "
1486,"2022-02-23",110,5,18,"Credit    "
1487,"2022-05-03",105,5,18,"Cash      "
1488,"2023-11-25",101,1,18,"Cash      "
1489,"2022-05-16",109,1,18,"Cash      "
1490,"2022-08-13",106,5,18,"Cash      "
1491,"2023-10-15",101,2,18,"Credit    "
1492,"2023-11-03",108,4,18,"Cash      "
1493,"2022-07-23",104,3,18,"Cash      "
1494,"2023-03-06",104,4,18,"Cash      "
1495,"2023-03-31",107,3,18,"Cash      "
1496,"2022-12-26",106,4,18,"Cash      "
1497,"2024-01-25",108,5,18,"Cash      "
1498,"2022-04-17",109,5,18,"Credit    "
1499,"2023-05-09",105,4,18,"Cash      "
1500,"2022-10-07",102,3,18,"Credit    "
1501,"2023-05-26",107,2,18,"Credit    "
1502,"2022-07-10",107,3,18,"Credit    "
1503,"2023-11-09",107,4,18,"Cash      "
1504,"2022-11-22",110,5,18,"Credit    "
1505,"2023-12-07",110,3,18,"Cash      "
1506,"2023-07-19",102,4,18,"Cash      "
1507,"2023-02-24",110,4,18,"Cash      "
1508,"2022-08-10",104,4,18,"Credit    "
1509,"2022-04-27",110,3,18,"Credit    "
1510,"2024-01-06",106,4,18,"Credit    "
1511,"2023-01-08",108,1,18,"Cash      "
1512,"2023-01-03",109,2,18,"Credit    "
1513,"2023-01-18",109,5,18,"Credit    "
1514,"2022-02-10",101,2,18,"Credit    "
1515,"2023-08-14",101,1,18,"Credit    "
1516,"2022-09-16",107,4,18,"Cash      "
1517,"2023-04-19",107,1,18,"Cash      "
1518,"2023-06-24",102,1,18,"Credit    "
1519,"2022-01-02",103,1,18,"Credit    "
1520,"2022-03-11",110,5,18,"Cash      "
1521,"2023-10-14",101,2,18,"Credit    "
1522,"2023-06-07",101,5,18,"Credit    "
1523,"2023-02-24",101,5,18,"Credit    "
1524,"2023-02-10",104,3,18,"Cash      "
1525,"2023-02-13",110,5,18,"Cash      "
1526,"2023-05-11",101,5,18,"Credit    "
1527,"2024-01-27",105,1,18,"Credit    "
1528,"2022-09-12",102,3,18,"Cash      "
1529,"2023-03-25",102,3,18,"Credit    "
1530,"2022-08-27",106,5,18,"Credit    "
1531,"2022-10-31",105,2,18,"Cash      "
1532,"2022-11-19",109,2,18,"Cash      "
1533,"2022-06-25",106,1,18,"Credit    "
1534,"2023-12-08",101,1,18,"Credit    "
1535,"2022-11-20",106,3,18,"Credit    "
1536,"2022-11-03",104,4,18,"Credit    "
1537,"2023-07-14",107,4,18,"Cash      "
1538,"2023-06-01",107,2,18,"Credit    "
1539,"2023-09-27",101,3,18,"Credit    "
1540,"2022-02-16",103,3,18,"Credit    "
1541,"2022-09-01",102,4,18,"Cash      "
1542,"2022-10-12",104,3,18,"Cash      "
1543,"2023-07-25",108,5,18,"Cash      "
1544,"2023-07-02",108,3,18,"Cash      "
1545,"2023-03-26",110,2,18,"Credit    "
1546,"2023-02-17",110,3,18,"Cash      "
1547,"2022-06-27",101,2,18,"Cash      "
1548,"2022-09-14",106,3,18,"Credit    "
1549,"2023-08-27",110,2,18,"Cash      "
1550,"2023-01-31",102,2,18,"Cash      "
1551,"2023-06-22",107,5,18,"Cash      "
1552,"2023-11-07",110,2,18,"Credit    "
1553,"2023-11-04",105,4,18,"Credit    "
1554,"2022-02-18",109,2,18,"Cash      "
1555,"2023-11-03",109,1,18,"Cash      "
1556,"2023-10-19",103,5,18,"Cash      "
1557,"2024-01-26",110,3,18,"Cash      "
1558,"2023-01-11",105,4,18,"Credit    "
1559,"2022-05-01",109,2,18,"Credit    "
1560,"2023-01-03",104,2,18,"Cash      "
1561,"2022-04-24",107,2,18,"Cash      "
1562,"2022-07-10",101,2,18,"Cash      "
1563,"2023-05-04",108,2,18,"Cash      "
1564,"2023-10-06",107,3,18,"Credit    "
1565,"2022-06-02",104,2,18,"Cash      "
1566,"2023-03-10",106,1,18,"Cash      "
1567,"2022-01-15",109,2,18,"Cash      "
1568,"2023-10-24",104,2,18,"Credit    "
1569,"2023-07-23",105,3,18,"Credit    "
1570,"2022-02-11",103,5,18,"Cash      "
1571,"2022-08-07",109,1,18,"Credit    "
1572,"2022-09-28",107,4,18,"Cash      "
1573,"2022-05-17",110,4,18,"Credit    "
1574,"2022-10-05",110,3,18,"Cash      "
1575,"2022-09-14",105,4,18,"Cash      "
1576,"2023-10-25",104,1,18,"Cash      "
1577,"2023-07-15",110,1,18,"Cash      "
1578,"2023-07-26",105,3,18,"Cash      "
1579,"2023-09-29",105,5,18,"Cash      "
1580,"2023-12-17",103,2,18,"Credit    "
1581,"2022-04-17",104,1,18,"Credit    "
1582,"2023-07-03",106,3,18,"Cash      "
1583,"2023-03-20",102,1,18,"Credit    "
1584,"2023-04-01",102,3,18,"Cash      "
1585,"2023-06-11",105,3,18,"Credit    "
1586,"2022-01-08",106,4,18,"Credit    "
1587,"2022-02-14",102,4,18,"Cash      "
1588,"2023-01-29",109,4,18,"Credit    "
1589,"2023-08-18",102,2,18,"Cash      "
1590,"2022-11-29",109,5,18,"Credit    "
1591,"2023-08-28",103,1,18,"Cash      "
1592,"2023-09-04",110,5,18,"Credit    "
1593,"2023-06-10",104,3,18,"Credit    "
1594,"2023-04-10",109,2,18,"Credit    "
1595,"2024-01-09",103,3,18,"Credit    "
1596,"2022-06-01",107,4,18,"Cash      "
1597,"2024-01-21",107,1,18,"Credit    "
1598,"2022-01-10",103,2,18,"Cash      "
1599,"2022-03-02",103,3,18,"Credit    "
1600,"2024-01-09",104,3,18,"Credit    "
1601,"2022-05-29",105,2,18,"Cash      "
1602,"2022-12-26",105,3,18,"Credit    "
1603,"2022-09-10",109,1,18,"Credit    "
1604,"2023-07-13",101,2,18,"Credit    "
1605,"2022-04-22",105,1,18,"Cash      "
1606,"2023-05-18",101,2,18,"Cash      "
1607,"2023-10-15",109,3,18,"Credit    "
1608,"2023-03-15",108,3,18,"Credit    "
1609,"2022-11-14",108,4,18,"Credit    "
1610,"2022-06-16",110,1,18,"Cash      "
1611,"2022-11-09",102,1,18,"Credit    "
1612,"2022-04-26",109,5,18,"Credit    "
1613,"2023-05-20",101,5,18,"Cash      "
1614,"2023-12-30",107,2,18,"Credit    "
1615,"2022-04-04",106,2,18,"Credit    "
1616,"2022-08-23",106,2,18,"Credit    "
1617,"2024-01-10",105,4,18,"Credit    "
1618,"2023-04-09",101,5,18,"Cash      "
1619,"2022-04-07",107,3,18,"Credit    "
1620,"2023-02-10",102,3,18,"Cash      "
1621,"2023-08-22",105,4,18,"Credit    "
1622,"2022-07-05",110,2,18,"Cash      "
1623,"2024-01-02",109,5,18,"Credit    "
1624,"2022-08-31",103,4,18,"Cash      "
1625,"2023-12-28",106,5,18,"Cash      "
1626,"2022-03-15",101,2,18,"Cash      "
1627,"2022-03-01",101,2,18,"Cash      "
1628,"2022-02-15",105,2,18,"Credit    "
1629,"2023-11-12",107,3,18,"Cash      "
1630,"2023-01-25",103,5,18,"Credit    "
1631,"2023-12-24",106,2,18,"Cash      "
1632,"2023-04-11",110,1,18,"Credit    "
1633,"2023-03-30",101,2,18,"Cash      "
1634,"2023-03-21",105,5,18,"Cash      "
1635,"2022-01-02",104,5,18,"Cash      "
1636,"2022-06-25",104,2,18,"Credit    "
1637,"2023-01-03",102,3,18,"Credit    "
1638,"2022-01-06",101,1,18,"Credit    "
1639,"2023-08-09",110,2,18,"Credit    "
1640,"2023-03-09",102,5,18,"Credit    "
1641,"2022-12-04",107,5,18,"Cash      "
1642,"2023-02-23",106,5,18,"Credit    "
1643,"2023-11-20",108,4,18,"Credit    "
1644,"2024-01-09",107,2,18,"Credit    "
1645,"2023-02-07",102,4,18,"Cash      "
1646,"2023-07-12",107,2,18,"Cash      "
1647,"2022-03-27",102,3,18,"Cash      "
1648,"2022-07-15",102,4,18,"Credit    "
1649,"2022-03-13",101,3,18,"Cash      "
1650,"2022-05-27",110,1,18,"Credit    "
1651,"2023-11-14",106,3,18,"Cash      "
1652,"2023-08-30",107,5,18,"Credit    "
1653,"2022-07-27",103,4,18,"Cash      "
1654,"2022-01-31",102,3,18,"Credit    "
1655,"2023-07-16",105,2,18,"Credit    "
1656,"2023-12-22",103,3,18,"Cash      "
1657,"2022-01-06",103,2,18,"Credit    "
1658,"2023-08-25",108,2,18,"Credit    "
1659,"2022-08-06",105,3,18,"Cash      "
1660,"2022-03-29",102,3,18,"Credit    "
1661,"2022-06-10",103,4,18,"Credit    "
1662,"2023-05-14",109,2,18,"Credit    "
1663,"2022-08-19",106,2,18,"Credit    "
1664,"2022-09-16",109,2,18,"Cash      "
1665,"2022-08-21",105,2,18,"Cash      "
1666,"2023-04-04",102,1,18,"Cash      "
1667,"2023-04-11",102,5,18,"Credit    "
1668,"2022-04-15",108,1,18,"Credit    "
1669,"2022-01-01",101,4,18,"Credit    "
1670,"2024-01-12",103,4,18,"Cash      "
1671,"2022-03-26",110,3,18,"Credit    "
1672,"2023-08-16",106,1,18,"Credit    "
1673,"2023-06-04",106,1,18,"Credit    "
1674,"2023-02-12",106,2,18,"Credit    "
1675,"2022-01-03",107,5,18,"Cash      "
1676,"2022-02-03",105,1,18,"Credit    "
1677,"2023-09-14",108,2,18,"Cash      "
1678,"2022-12-08",106,2,18,"Credit    "
1679,"2022-09-02",110,3,18,"Credit    "
1680,"2022-09-24",102,3,18,"Credit    "
1681,"2022-03-01",108,5,18,"Cash      "
1682,"2022-11-15",101,3,18,"Cash      "
1683,"2023-09-20",107,1,18,"Cash      "
1684,"2022-05-06",102,3,18,"Credit    "
1685,"2023-12-29",102,1,18,"Credit    "
1686,"2022-10-07",108,1,18,"Credit    "
1687,"2023-09-21",109,1,18,"Cash      "
1688,"2022-03-19",109,2,18,"Cash      "
1689,"2022-08-13",104,4,18,"Credit    "
1690,"2022-04-05",109,3,18,"Cash      "
1691,"2023-03-26",110,2,18,"Credit    "
1692,"2023-06-18",101,1,18,"Cash      "
1693,"2022-01-29",102,2,18,"Credit    "
1694,"2022-08-24",104,3,18,"Credit    "
1695,"2022-04-23",102,4,18,"Credit    "
1696,"2022-07-27",106,3,18,"Cash      "
1697,"2023-04-12",105,3,18,"Cash      "
1698,"2022-02-20",110,4,18,"Credit    "
1699,"2022-06-21",103,4,18,"Cash      "
1700,"2022-02-23",101,1,18,"Credit    "
1701,"2023-09-14",108,1,18,"Cash      "
1702,"2023-02-25",104,1,18,"Credit    "
1703,"2022-12-21",103,1,18,"Cash      "
1704,"2023-11-17",101,4,18,"Cash      "
1705,"2022-03-14",108,5,18,"Cash      "
1706,"2023-01-18",103,2,18,"Credit    "
1707,"2022-09-27",101,2,18,"Cash      "
1708,"2023-02-17",109,1,18,"Credit    "
1709,"2023-04-18",107,5,18,"Cash      "
1710,"2023-07-29",106,2,18,"Credit    "
1711,"2022-01-15",108,5,18,"Credit    "
1712,"2023-01-13",106,2,18,"Cash      "
1713,"2023-11-05",109,2,18,"Credit    "
1714,"2022-12-07",106,1,18,"Credit    "
1715,"2022-01-30",102,2,18,"Credit    "
1716,"2023-06-01",104,3,18,"Cash      "
1717,"2022-03-29",106,3,18,"Cash      "
1718,"2022-03-07",109,3,18,"Credit    "
1719,"2022-10-23",106,1,18,"Cash      "
1720,"2024-01-01",109,1,18,"Cash      "
1721,"2023-07-26",108,5,18,"Credit    "
1722,"2023-08-15",108,3,18,"Cash      "
1723,"2022-06-29",104,2,18,"Cash      "
1724,"2022-04-23",106,1,18,"Credit    "
1725,"2023-07-19",109,5,18,"Credit    "
1726,"2022-05-12",106,2,18,"Credit    "
1727,"2022-06-07",110,4,18,"Credit    "
1728,"2023-07-17",105,4,18,"Cash      "
1729,"2023-02-11",109,3,18,"Credit    "
1730,"2024-01-09",108,4,18,"Cash      "
1731,"2022-01-03",103,1,18,"Cash      "
1732,"2022-05-25",102,1,18,"Cash      "
1733,"2023-10-16",106,3,18,"Cash      "
1734,"2023-01-24",103,2,18,"Cash      "
1735,"2022-11-07",102,1,18,"Cash      "
1736,"2022-01-27",101,2,18,"Cash      "
1737,"2023-11-10",107,2,18,"Credit    "
1738,"2023-01-26",105,2,18,"Credit    "
1739,"2022-10-19",102,4,18,"Cash      "
1740,"2022-12-05",106,1,18,"Credit    "
1741,"2023-12-06",110,3,18,"Credit    "
1742,"2023-01-02",108,4,18,"Cash      "
1743,"2022-02-16",104,2,18,"Cash      "
1744,"2022-02-19",106,5,18,"Cash      "
1745,"2023-12-06",110,1,18,"Cash      "
1746,"2023-05-03",106,4,18,"Credit    "
1747,"2023-03-28",110,4,18,"Cash      "
1748,"2023-08-28",107,4,18,"Cash      "
1749,"2022-08-23",101,4,18,"Credit    "
1750,"2022-07-25",110,2,18,"Credit    "
1751,"2022-05-30",106,4,18,"Credit    "
1752,"2023-07-18",105,1,18,"Credit    "
1753,"2023-03-09",108,2,18,"Cash      "
1754,"2023-07-04",106,4,18,"Cash      "
1755,"2022-01-21",103,2,18,"Cash      "
1756,"2022-02-10",110,3,18,"Credit    "
1757,"2022-05-04",105,5,18,"Cash      "
1758,"2023-03-12",110,3,18,"Credit    "
1759,"2023-03-09",107,2,18,"Credit    "
1760,"2023-04-27",101,3,18,"Credit    "
1761,"2022-06-16",106,5,18,"Credit    "
1762,"2023-06-04",104,4,18,"Credit    "
1763,"2023-08-05",110,5,18,"Credit    "
1764,"2022-08-21",103,3,18,"Cash      "
1765,"2023-11-04",106,1,18,"Credit    "
1766,"2022-05-26",106,4,18,"Cash      "
1767,"2023-06-25",101,5,18,"Cash      "
1768,"2022-05-08",110,5,18,"Credit    "
1769,"2022-12-28",107,2,18,"Credit    "
1770,"2023-11-11",109,1,18,"Credit    "
1771,"2022-05-15",108,5,18,"Cash      "
1772,"2022-12-22",110,1,18,"Credit    "
1773,"2022-03-05",102,1,18,"Cash      "
1774,"2022-11-17",106,2,18,"Cash      "
